file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.SwitchStatement],false,1261,2,2,9,4,0,4,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.NullLiteral],false,809,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.BreakStatement],false,440,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.NumberLiteral],false,819,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.WildcardType],false,1179,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.SuperConstructorInvocation],false,969,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.AssertStatement],false,390,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,instantiateClassLevelMetricVisitors/0,false,304,1,2,1,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.ConstructorInvocation],false,509,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.CastExpression],false,450,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.EnhancedForStatement],false,1231,2,2,9,4,0,4,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.VariableDeclarationExpression],false,1139,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.ParenthesizedExpression],false,849,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.ForStatement],false,1225,2,2,9,4,0,4,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.Assignment],false,400,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,12,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.SuperMethodReference],false,999,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.SwitchCase],false,1009,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.MethodRefParameter],false,759,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.QualifiedType],false,899,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.ArrayType],false,380,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.CompilationUnit],false,490,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.ParameterizedType],false,839,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.PrimitiveType],false,879,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.TypeDeclarationStatement],false,1089,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.MethodDeclaration],false,110,9,2,21,17,1,11,1,21,1,1,0,0,0,0,0,0,9,0,1,0,0,4,32,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.CatchClause],false,460,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.TagElement],false,1039,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.TextElement],false,1049,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.AnonymousClassDeclaration],false,192,4,1,9,6,0,4,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,3,19,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,"CKVisitor/4[java.lang.String,com.github.mauricioaniche.ck.CompilationUnit,java.util.concurrent.Callable<java.util.List<com.github.mauricioaniche.ck.metric.ClassLevelMetric>>,java.util.concurrent.Callable<java.util.List<com.github.mauricioaniche.ck.metric.MethodLevelMetric>>]",true,46,5,1,0,8,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.VariableDeclarationFragment],false,1159,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.TypeLiteral],false,1099,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.MethodInvocation],false,769,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.SuperMethodInvocation],false,989,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.Block],false,410,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,12,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.IfStatement],false,639,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.IfStatement],false,1255,2,2,9,4,0,4,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,instantiateMethodLevelMetricVisitors/0,false,312,1,2,1,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.SynchronizedStatement],false,1029,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.NormalAnnotation],false,799,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.ContinueStatement],false,519,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.DoStatement],false,549,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.EnhancedForStatement],false,569,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.Javadoc],false,1191,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,12,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.LineComment],false,709,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.UnionType],false,1129,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.CharacterLiteral],false,470,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.LambdaExpression],false,699,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.FieldAccess],false,1212,2,2,9,4,0,4,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.ThisExpression],false,1059,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.SimpleType],false,929,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.SingleVariableDeclaration],false,949,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.ForStatement],false,629,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.SwitchStatement],false,1019,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.ConditionalExpression],false,1219,2,2,9,4,0,4,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.WhileStatement],false,1243,2,2,9,4,0,4,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.CatchClause],false,1267,2,2,9,4,0,4,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.AnnotationTypeDeclaration],false,330,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.QualifiedName],false,1281,2,4,11,6,0,4,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.Modifier],false,779,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,12,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.FieldDeclaration],false,619,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.Javadoc],false,1273,2,3,10,6,0,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,12,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.AnonymousClassDeclaration],false,157,7,3,20,17,1,14,1,20,1,1,0,0,0,0,2,1,8,1,1,0,0,9,32,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.MemberValuePair],false,739,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.PostfixExpression],false,859,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.SingleMemberAnnotation],false,939,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.QualifiedName],false,889,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.IntersectionType],false,679,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.Initializer],false,234,5,1,12,7,0,6,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,5,18,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,getCollectedClasses/0,false,320,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.BlockComment],false,420,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.ClassInstanceCreation],false,480,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.EnumConstantDeclaration],false,579,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,14,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.Block],false,1205,2,2,9,4,0,4,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4,12,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.EnumDeclaration],false,251,8,4,20,19,1,13,1,20,1,1,0,1,0,0,1,0,9,0,2,0,0,6,34,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.EmptyStatement],false,559,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.Initializer],false,207,8,2,17,14,1,8,1,17,1,1,0,0,0,1,2,0,6,1,1,0,0,4,28,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,visit/1[com.github.mauricioaniche.ck.ReturnStatement],false,909,2,3,10,7,1,4,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,getTypeOfTheUnit/1[com.github.mauricioaniche.ck.TypeDeclaration],false,324,1,3,2,3,1,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,7,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.TypeDeclaration],false,95,4,1,9,6,0,4,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,3,19,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,endVisit/1[com.github.mauricioaniche.ck.SwitchCase],false,1249,2,2,9,4,0,4,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1,0,false
